2Theta_deg,Intensity_cps
21.43806,173.05
21.44878,173.34
21.45949,173.69
21.47021,174.16
21.48093,174.47
21.49164,175.01
21.50236,175.53
21.51307,175.85
21.52379,176.29
21.5345,176.72
21.54522,176.9
21.55594,177.04
21.56665,177.06
21.57737,177.04
21.58808,176.97
21.5988,176.91
21.60952,176.77
21.62023,176.62
21.63095,176.34
21.64166,176.04
21.65238,175.76
21.66309,175.52
21.67381,175.13
21.68453,174.56
21.69524,174.2
21.70596,173.7
21.71667,173.35
21.72739,173.06
21.73811,172.86
21.74882,172.82
21.75954,172.63
21.77025,172.44
21.78097,172.3
21.79168,172.41
21.8024,172.3
21.81312,172.38
21.82383,172.36
21.83455,172.19
21.84526,172.23
21.85598,172.0
21.8667,172.0
21.87741,171.97
21.88813,171.98
21.89884,171.99
21.90956,171.91
21.92027,171.71
21.93099,171.83
21.94171,171.87
21.95242,171.68
21.96314,171.61
21.97385,171.58
21.98457,171.67
21.99529,171.81
22.006,171.77
22.01672,171.65
22.02743,171.53
22.03815,171.22
22.04886,171.3
22.05958,171.32
22.0703,171.26
22.08101,171.02
22.09173,171.12
22.10244,171.4
22.11316,171.24
22.12387,171.2
22.13459,171.4
22.14531,171.2
22.15602,171.46
22.16674,171.53
22.17745,171.36
22.18817,171.36
22.19889,171.36
22.2096,171.38
22.22032,171.18
22.23103,170.92
22.24175,170.92
22.25246,171.28
22.26318,171.34
22.2739,171.1
22.28461,171.18
22.29533,171.5
22.30604,171.18
22.31676,171.1
22.32748,171.1
22.33819,171.5
22.34891,171.54
22.35962,171.3
22.37034,170.96
22.38105,171.4
22.39177,171.57
22.40249,171.46
22.4132,171.48
22.42392,171.4
22.43463,171.38
22.44535,171.5
22.45607,171.42
22.46678,171.16
22.4775,171.14
22.48821,171.42
22.49893,171.26
22.50964,171.14
22.52036,171.24
22.53108,171.18
22.54179,171.38
22.55251,171.4
22.56322,171.24
22.57394,171.32
22.58465,171.48
22.59537,171.57
22.60609,171.44
22.6168,171.52
22.62752,171.44
22.63823,171.53
22.64895,171.65
22.65967,171.52
22.67038,171.57
22.6811,171.69
22.69181,171.64
22.70253,171.58
22.71324,171.59
22.72396,171.79
22.73468,171.96
22.74539,172.15
22.75611,172.39
22.76682,172.92
22.77754,173.21
22.78826,173.74
22.79897,174.19
22.80969,174.6
22.8204,174.96
22.83112,175.05
22.84183,175.02
22.85255,175.05
22.86327,174.93
22.87398,174.81
22.8847,174.73
22.89541,174.59
22.90613,174.47
22.91685,174.35
22.92756,174.19
22.93828,173.83
22.94899,173.41
22.95971,173.2
22.97042,172.97
22.98114,172.84
22.99186,172.72
23.00257,172.38
23.01329,172.14
23.024,172.02
23.03472,171.97
23.04544,172.0
23.05615,171.92
23.06687,171.88
23.07758,172.04
23.0883,171.94
23.09901,171.72
23.10973,171.69
23.12045,171.6
23.13116,171.64
23.14188,171.54
23.15259,171.44
23.16331,171.46
23.17402,171.36
23.18474,171.08
23.19546,171.24
23.20617,171.24
23.21689,171.22
23.2276,171.04
23.23832,171.14
23.24904,170.98
23.25975,170.9
23.27047,171.08
23.28118,171.18
23.2919,171.18
23.30261,171.3
23.31333,170.74
23.32405,170.94
23.33476,170.72
23.34548,170.82
23.35619,171.28
23.36691,170.98
23.37763,170.82
23.38834,171.02
23.39906,170.88
23.40977,170.8
23.42049,170.94
23.4312,171.06
23.44192,171.0
23.45264,170.8
23.46335,170.9
23.47407,171.02
23.48478,171.18
23.4955,171.04
23.50622,170.86
23.51693,171.16
23.52765,171.18
23.53836,170.5
23.54908,170.9
23.55979,171.08
23.57051,171.24
23.58123,171.34
23.59194,170.98
23.60266,170.98
23.61337,170.86
23.62409,170.86
23.6348,171.02
23.64552,170.94
23.65624,170.84
23.66695,171.04
23.67767,171.2
23.68838,171.36
23.6991,171.14
23.70982,170.96
23.72053,170.96
23.73125,170.74
23.74196,171.02
23.75268,170.8
23.76339,170.96
23.77411,170.98
23.78483,170.96
23.79554,171.14
23.80626,171.32
23.81697,171.38
23.82769,170.98
23.83841,170.72
23.84912,170.84
23.85984,170.8
23.87055,170.86
23.88127,170.88
23.89198,171.02
23.9027,170.94
23.91342,170.54
23.92413,170.82
23.93485,171.0
23.94556,171.0
23.95628,170.98
23.967,171.12
23.97771,171.14
23.98843,171.12
23.99914,171.28
24.00986,171.06
24.02057,170.82
24.03129,170.78
24.04201,170.86
24.05272,170.96
24.06344,171.0
24.07415,170.88
24.08487,170.9
24.09559,171.08
24.1063,171.1
24.11702,170.98
24.12773,170.84
24.13845,171.16
24.14916,170.9
24.15988,171.14
24.1706,170.96
24.18131,171.08
24.19203,171.24
24.20274,171.3
24.21346,171.1
24.22417,170.94
24.23489,171.16
24.24561,171.38
24.25632,171.3
24.26704,170.84
24.27775,171.06
24.28847,171.26
24.29919,171.16
24.3099,170.96
24.32062,170.96
24.33133,170.7
24.34205,170.94
24.35276,171.0
24.36348,170.78
24.3742,170.84
24.38491,170.96
24.39563,171.08
24.40634,170.88
24.41706,170.82
24.42778,171.16
24.43849,170.9
24.44921,171.08
24.45992,171.08
24.47064,171.0
24.48135,171.04
24.49207,170.9
24.50279,170.84
24.5135,170.78
24.52422,170.96
24.53493,170.78
24.54565,170.96
24.55637,171.02
24.56708,170.7
24.5778,170.68
24.58851,170.96
24.59923,170.7
24.60994,170.78
24.62066,170.86
24.63138,170.96
24.64209,171.2
24.65281,171.0
24.66352,170.66
24.67424,170.88
24.68495,171.0
24.69567,170.68
24.70639,170.62
24.7171,170.94
24.72782,170.88
24.73853,170.78
24.74925,170.92
24.75997,171.12
24.77068,170.94
24.7814,170.98
24.79211,171.12
24.80283,171.46
24.81354,171.24
24.82426,171.1
24.83498,170.88
24.84569,170.88
24.85641,171.08
24.86712,171.24
24.87784,171.44
24.88856,171.68
24.89927,171.68
24.90999,171.88
24.9207,171.91
24.93142,171.91
24.94213,171.97
24.95285,172.26
24.96357,172.29
24.97428,172.38
24.985,172.25
24.99571,171.97
25.00643,171.71
25.01715,171.63
25.02786,171.8
25.03858,171.84
25.04929,171.69
25.06001,171.44
25.07072,171.59
25.08144,171.34
25.09216,170.96
25.10287,171.4
25.11359,171.08
25.1243,170.96
25.13502,171.18
25.14574,171.26
25.15645,170.88
25.16717,170.82
25.17788,170.86
25.1886,170.94
25.19931,170.74
25.21003,170.76
25.22075,170.68
25.23146,170.92
25.24218,170.88
25.25289,170.78
25.26361,170.9
25.27432,170.94
25.28504,170.98
25.29576,170.82
25.30647,170.8
25.31719,171.1
25.3279,170.96
25.33862,170.96
25.34934,170.94
25.36005,171.12
25.37077,170.94
25.38148,170.86
25.3922,170.84
25.40291,170.9
25.41363,170.88
25.42435,170.7
25.43506,170.64
25.44578,170.74
25.45649,171.04
25.46721,170.84
25.47793,170.78
25.48864,170.74
25.49936,170.6
25.51007,170.9
25.52079,171.04
25.5315,170.78
25.54222,170.94
25.55294,170.96
25.56365,170.72
25.57437,170.64
25.58508,170.94
25.5958,171.18
25.60652,170.92
25.61723,170.88
25.62795,170.78
25.63866,170.76
25.64938,170.94
25.66009,170.82
25.67081,170.86
25.68153,170.82
25.69224,170.9
25.70296,170.9
25.71367,171.04
25.72439,171.26
25.73511,171.0
25.74582,171.04
25.75654,171.12
25.76725,170.82
25.77797,170.96
25.78868,171.02
25.7994,171.02
25.81012,170.82
25.82083,171.16
25.83155,171.0
25.84226,170.76
25.85298,170.64
25.86369,170.76
25.87441,171.0
25.88513,171.0
25.89584,170.98
25.90656,170.96
25.91727,170.96
25.92799,171.1
25.93871,171.0
25.94942,171.06
25.96014,170.66
25.97085,170.98
25.98157,170.98
25.99228,171.24
26.003,171.26
26.01372,171.28
26.02443,171.22
26.03515,171.55
26.04586,171.53
26.05658,171.61
26.0673,171.71
26.07801,171.84
26.08873,171.8
26.09944,171.7
26.11016,171.81
26.12087,171.73
26.13159,171.75
26.14231,171.84
26.15302,171.86
26.16374,171.84
26.17445,171.91
26.18517,171.79
26.19589,171.84
26.2066,171.77
26.21732,171.76
26.22803,171.55
26.23875,171.46
26.24946,171.38
26.26018,171.3
26.2709,170.94
26.28161,171.32
26.29233,171.26
26.30304,171.26
26.31376,171.18
26.32447,171.1
26.33519,171.22
26.34591,171.5
26.35662,171.24
26.36734,171.18
26.37805,170.9
26.38877,170.98
26.39949,170.9
26.4102,170.92
26.42092,170.78
26.43163,170.78
26.44235,170.74
26.45306,170.96
26.46378,170.84
26.4745,170.78
26.48521,170.86
26.49593,170.96
26.50664,170.82
26.51736,170.7
26.52808,170.7
26.53879,170.68
26.54951,170.9
26.56022,170.68
26.57094,170.68
26.58165,170.8
26.59237,170.64
26.60309,170.9
26.6138,170.9
26.62452,170.84
26.63523,170.8
26.64595,170.72
26.65667,171.04
26.66738,170.96
26.6781,171.1
26.68881,170.82
26.69953,170.84
26.71024,170.84
26.72096,170.72
26.73168,170.66
26.74239,170.94
26.75311,170.9
26.76382,171.1
26.77454,170.9
26.78526,170.88
26.79597,170.94
26.80669,171.0
26.8174,171.02
26.82812,170.82
26.83883,171.02
26.84955,170.9
26.86027,170.74
26.87098,170.76
26.8817,170.72
26.89241,171.06
26.90313,170.94
26.91384,170.68
26.92456,170.8
26.93528,170.7
26.94599,170.98
26.95671,170.88
26.96742,170.76
26.97814,170.7
26.98886,170.82
26.99957,170.72
27.01029,170.54
27.021,170.52
27.03172,170.54
27.04243,170.86
27.05315,170.66
27.06387,170.58
27.07458,170.58
27.0853,170.5
27.09601,170.94
27.10673,170.66
27.11745,170.48
27.12816,170.5
27.13888,170.7
27.14959,170.62
27.16031,171.08
27.17102,170.82
27.18174,170.7
27.19246,170.82
27.20317,170.66
27.21389,170.68
27.2246,170.8
27.23532,170.78
27.24604,170.84
27.25675,170.72
27.26747,170.74
27.27818,170.72
27.2889,170.82
27.29961,170.92
27.31033,170.88
27.32105,170.64
27.33176,170.88
27.34248,170.92
27.35319,170.98
27.36391,170.94
27.37462,170.92
27.38534,171.0
27.39606,171.1
27.40677,170.84
27.41749,170.82
27.4282,170.88
27.43892,170.88
27.44964,170.74
27.46035,170.94
27.47107,170.94
27.48178,170.92
27.4925,170.76
27.50321,170.84
27.51393,170.9
27.52465,170.86
27.53536,170.9
27.54608,171.02
27.55679,171.02
27.56751,171.12
27.57823,170.7
27.58894,170.74
27.59966,170.74
27.61037,170.8
27.62109,170.72
27.6318,170.7
27.64252,171.04
27.65324,171.08
27.66395,171.24
27.67467,171.06
27.68538,170.96
27.6961,171.0
27.70682,171.16
27.71753,171.22
27.72825,171.3
27.73896,171.34
27.74968,171.28
27.76039,171.42
27.77111,171.54
27.78183,171.24
27.79254,171.59
27.80326,171.64
27.81397,171.9
27.82469,172.38
27.83541,172.76
27.84612,172.96
27.85684,173.28
27.86755,173.76
27.87827,174.15
27.88898,174.44
27.8997,174.64
27.91042,174.61
27.92113,174.49
27.93185,174.39
27.94256,174.21
27.95328,174.08
27.96399,173.87
27.97471,173.82
27.98543,173.77
27.99614,173.58
28.00686,173.58
28.01757,173.38
28.02829,172.96
28.03901,172.67
28.04972,172.32
28.06044,171.96
28.07115,171.89
28.08187,171.68
28.09258,171.32
28.1033,171.1
28.11402,171.16
28.12473,171.26
28.13545,171.36
28.14616,171.3
28.15688,171.4
28.1676,171.12
28.17831,170.92
28.18903,171.18
28.19974,171.08
28.21046,171.16
28.22117,171.22
28.23189,171.02
28.24261,171.08
28.25332,171.12
28.26404,171.04
28.27475,171.22
28.28547,171.16
28.29619,170.94
28.3069,171.08
28.31762,170.88
28.32833,171.2
28.33905,171.4
28.34976,171.56
28.36048,171.36
28.3712,171.46
28.38191,171.66
28.39263,171.73
28.40334,171.74
28.41406,171.74
28.42477,171.66
28.43549,171.62
28.44621,171.86
28.45692,171.96
28.46764,172.08
28.47835,171.94
28.48907,172.22
28.49979,172.24
28.5105,172.23
28.52122,172.46
28.53193,172.68
28.54265,172.6
28.55336,172.5
28.56408,172.52
28.5748,172.27
28.58551,172.19
28.59623,172.12
28.60694,172.02
28.61766,171.95
28.62838,171.82
28.63909,171.77
28.64981,171.78
28.66052,171.69
28.67124,171.68
28.68195,171.61
28.69267,171.18
28.70339,171.14
28.7141,171.28
28.72482,171.12
28.73553,171.06
28.74625,171.0
28.75697,171.38
28.76768,170.94
28.7784,170.84
28.78911,171.1
28.79983,171.36
28.81054,170.96
28.82126,170.9
28.83198,170.92
28.84269,170.8
28.85341,170.78
28.86412,170.96
28.87484,170.88
28.88556,170.74
28.89627,170.9
28.90699,170.82
28.9177,170.9
28.92842,170.9
28.93913,170.84
28.94985,170.98
28.96057,170.74
28.97128,171.02
28.982,170.96
28.99271,171.12
29.00343,171.26
29.01414,171.28
29.02486,171.0
29.03558,170.8
29.04629,170.94
29.05701,170.82
29.06772,170.86
29.07844,170.96
29.08916,171.1
29.09987,171.12
29.11059,171.2
29.1213,171.22
29.13202,171.26
29.14273,171.08
29.15345,170.96
29.16417,171.16
29.17488,171.26
29.1856,171.36
29.19631,171.06
29.20703,171.06
29.21775,171.18
29.22846,171.04
29.23918,171.16
29.24989,171.0
29.26061,171.06
29.27132,171.16
29.28204,171.04
29.29276,171.0
29.30347,171.02
29.31419,171.28
29.3249,171.28
29.33562,171.08
29.34634,171.3
29.35705,171.28
29.36777,171.44
29.37848,171.4
29.3892,171.46
29.39991,171.26
29.41063,171.3
29.42135,171.32
29.43206,171.36
29.44278,171.56
29.45349,171.5
29.46421,171.52
29.47492,171.52
29.48564,171.46
29.49636,171.3
29.50707,171.48
29.51779,171.58
29.5285,171.68
29.53922,171.76
29.54994,171.82
29.56065,171.81
29.57137,171.77
29.58208,171.88
29.5928,171.86
29.60351,171.99
29.61423,172.13
29.62495,172.16
29.63566,172.22
29.64638,172.43
29.65709,172.51
29.66781,172.49
29.67853,172.77
29.68924,172.92
29.69996,173.03
29.71067,173.11
29.72139,173.24
29.7321,173.49
29.74282,173.85
29.75354,174.07
29.76425,174.31
29.77497,174.62
29.78568,174.9
29.7964,175.28
29.80712,175.48
29.81783,175.58
29.82855,175.85
29.83926,175.91
29.84998,175.95
29.86069,175.93
29.87141,175.78
29.88213,175.78
29.89284,175.73
29.90356,175.59
29.91427,175.55
29.92499,175.53
29.93571,175.38
29.94642,175.02
29.95714,174.93
29.96785,174.74
29.97857,174.48
29.98928,174.23
30.0,174.12
30.01072,173.71
30.02143,173.33
30.03215,173.14
30.04286,172.93
30.05358,172.68
30.06429,172.67
30.07501,172.55
30.08573,172.25
30.09644,172.2
30.10716,172.14
30.11787,171.95
30.12859,171.71
30.13931,171.71
30.15002,171.7
30.16074,171.54
30.17145,171.58
30.18217,171.58
30.19288,171.48
30.2036,171.4
30.21432,171.34
30.22503,171.59
30.23575,171.59
30.24646,171.4
30.25718,171.38
30.2679,171.48
30.27861,171.18
30.28933,171.26
30.30004,171.3
30.31076,171.14
30.32147,171.16
30.33219,171.1
30.34291,171.04
30.35362,170.94
30.36434,170.86
30.37505,171.1
30.38577,171.0
30.39649,171.06
30.4072,170.94
30.41792,171.04
30.42863,171.14
30.43935,171.04
30.45006,170.86
30.46078,170.92
30.4715,170.9
30.48221,170.72
30.49293,170.6
30.50364,170.72
30.51436,170.8
30.52508,170.96
30.53579,170.68
30.54651,170.76
30.55722,170.52
30.56794,170.7
30.57865,170.92
30.58937,170.68
30.60009,170.78
30.6108,171.04
30.62152,170.94
30.63223,170.92
30.64295,170.92
30.65366,170.78
30.66438,170.46
30.6751,170.52
30.68581,170.88
30.69653,170.94
30.70724,170.64
30.71796,170.82
30.72868,170.74
30.73939,170.86
30.75011,170.86
30.76082,170.6
30.77154,170.62
30.78225,170.54
30.79297,170.62
30.80369,170.76
30.8144,170.82
30.82512,170.7
30.83583,170.6
30.84655,170.54
30.85727,170.76
30.86798,170.68
30.8787,170.6
30.88941,170.82
30.90013,170.7
30.91084,170.68
30.92156,170.92
30.93228,170.86
30.94299,170.68
30.95371,170.72
30.96442,170.84
30.97514,170.7
30.98586,170.62
30.99657,170.82
31.00729,170.88
31.018,170.76
31.02872,170.78
31.03943,170.82
31.05015,170.58
31.06087,170.54
31.07158,170.72
31.0823,170.98
31.09301,171.02
31.10373,171.08
31.11444,170.96
31.12516,170.6
31.13588,170.46
31.14659,170.7
31.15731,171.0
31.16802,170.94
31.17874,170.78
31.18946,170.82
31.20017,170.72
31.21089,170.76
31.2216,170.76
31.23232,170.78
31.24303,170.66
31.25375,170.54
31.26447,170.82
31.27518,170.66
31.2859,170.8
31.29661,170.78
31.30733,171.02
31.31805,171.08
31.32876,170.88
31.33948,170.64
31.35019,170.86
31.36091,170.8
31.37162,170.9
31.38234,170.64
31.39306,170.66
31.40377,170.86
31.41449,170.68
31.4252,170.78
31.43592,170.82
31.44664,170.94
31.45735,170.9
31.46807,170.6
31.47878,171.0
31.4895,171.02
31.50021,170.88
31.51093,171.06
31.52165,170.92
31.53236,170.86
31.54308,170.8
31.55379,170.8
31.56451,171.1
31.57523,171.06
31.58594,170.82
31.59666,170.84
31.60737,170.8
31.61809,170.82
31.6288,170.9
31.63952,171.04
31.65024,170.9
31.66095,170.64
31.67167,170.6
31.68238,170.66
31.6931,170.82
31.70381,170.88
31.71453,171.08
31.72525,170.94
31.73596,170.72
31.74668,170.82
31.75739,170.74
31.76811,170.7
31.77883,170.62
31.78954,170.5
31.80026,170.76
31.81097,170.98
31.82169,170.7
31.8324,170.66
31.84312,170.98
31.85384,171.02
31.86455,170.92
31.87527,170.92
31.88598,171.2
31.8967,171.18
31.90742,171.04
31.91813,170.74
31.92885,171.1
31.93956,171.06
31.95028,171.24
31.96099,171.5
31.97171,171.32
31.98243,171.24
31.99314,171.38
32.00386,171.14
32.01457,171.0
32.02529,171.26
32.03601,171.08
32.04672,170.82
32.05744,170.82
32.06815,171.24
32.07887,171.08
32.08958,171.2
32.1003,171.38
32.11102,171.36
32.12173,171.36
32.13245,171.48
32.14316,171.52
32.15388,171.34
32.16459,171.06
32.17531,171.36
32.18603,171.55
32.19674,171.55
32.20746,171.6
32.21817,171.53
32.22889,171.66
32.23961,171.6
32.25032,171.55
32.26104,171.73
32.27175,171.87
32.28247,171.83
32.29318,171.79
32.3039,171.79
32.31462,171.98
32.32533,172.11
32.33605,172.08
32.34676,172.32
32.35748,172.38
32.3682,172.59
32.37891,172.88
32.38963,173.06
32.40034,173.21
32.41106,173.41
32.42177,173.79
32.43249,174.12
32.44321,174.34
32.45392,174.56
32.46464,174.85
32.47535,175.11
32.48607,175.36
32.49679,175.37
32.5075,175.25
32.51822,175.25
32.52893,175.11
32.53965,174.85
32.55036,174.87
32.56108,174.83
32.5718,174.81
32.58251,174.72
32.59323,174.51
32.60394,174.39
32.61466,174.29
32.62538,174.23
32.63609,174.08
32.64681,173.63
32.65752,173.3
32.66824,173.16
32.67895,172.95
32.68967,172.81
32.70039,172.78
32.7111,172.65
32.72182,172.34
32.73253,172.24
32.74325,172.05
32.75396,171.89
32.76468,171.94
32.7754,171.78
32.78611,171.87
32.79683,171.85
32.80754,171.69
32.81826,171.55
32.82898,171.73
32.83969,171.61
32.85041,171.52
32.86112,171.66
32.87184,171.66
32.88255,171.32
32.89327,171.44
32.90399,171.34
32.9147,171.44
32.92542,171.53
32.93613,171.22
32.94685,171.08
32.95757,171.46
32.96828,171.1
32.979,171.12
32.98971,171.08
33.00043,171.3
33.01114,171.22
33.02186,171.5
33.03258,171.18
33.04329,171.22
33.05401,171.16
33.06472,171.26
33.07544,171.38
33.08616,171.28
33.09687,171.28
33.10759,171.53
33.1183,171.71
33.12902,171.75
33.13973,171.75
33.15045,171.85
33.16117,172.31
33.17188,172.58
33.1826,172.66
33.19331,172.68
33.20403,172.71
33.21474,172.5
33.22546,172.46
33.23618,172.31
33.24689,172.08
33.25761,172.13
33.26832,171.93
33.27904,171.92
33.28976,172.21
33.30047,171.93
33.31119,171.84
33.3219,171.83
33.33262,171.69
33.34333,171.55
33.35405,171.42
33.36477,171.46
33.37548,171.3
33.3862,171.06
33.39691,171.24
33.40763,171.52
33.41835,171.44
33.42906,171.63
33.43978,171.76
33.45049,171.75
33.46121,171.63
33.47192,171.56
33.48264,171.3
33.49336,171.18
33.50407,171.1
33.51479,171.34
33.5255,171.3
33.53622,171.18
33.54694,171.4
33.55765,171.1
33.56837,171.28
33.57908,171.3
33.5898,170.9
33.60051,170.84
33.61123,171.1
33.62195,170.94
33.63266,170.86
33.64338,170.66
33.65409,170.74
33.66481,170.7
33.67553,170.68
33.68624,170.72
33.69696,170.64
33.70767,170.54
33.71839,170.8
33.7291,170.76
33.73982,170.64
33.75054,170.4
33.76125,170.7
33.77197,170.8
33.78268,170.76
33.7934,170.74
33.80411,170.76
33.81483,170.52
33.82555,170.56
33.83626,170.52
33.84698,170.74
33.85769,170.82
33.86841,170.74
33.87913,170.56
33.88984,170.5
33.90056,170.82
33.91127,170.66
33.92199,170.64
33.9327,170.64
33.94342,170.72
33.95414,170.68
33.96485,171.0
33.97557,170.52
33.98628,170.24
33.997,170.3
34.00772,170.62
34.01843,170.54
34.02915,170.82
34.03986,170.76
34.05058,170.72
34.06129,170.78
34.07201,170.88
34.08273,170.78
34.09344,170.54
34.10416,170.76
34.11487,170.64
34.12559,170.54
34.13631,170.5
34.14702,170.56
34.15774,170.5
34.16845,170.58
34.17917,170.78
34.18988,170.92
34.2006,170.92
34.21132,170.52
34.22203,170.7
34.23275,170.6
34.24346,170.68
34.25418,170.42
34.26489,170.56
34.27561,170.66
34.28633,170.52
34.29704,170.46
34.30776,170.68
34.31847,170.66
34.32919,170.78
34.33991,170.66
34.35062,170.5
34.36134,170.72
34.37205,170.88
34.38277,170.68
34.39348,170.74
34.4042,170.68
34.41492,170.64
34.42563,170.42
34.43635,170.38
34.44706,170.74
34.45778,170.74
34.4685,170.4
34.47921,170.68
34.48993,170.66
34.50064,170.8
34.51136,170.66
34.52207,170.64
34.53279,170.56
34.54351,170.34
34.55422,170.26
34.56494,170.48
34.57565,170.8
34.58637,170.96
34.59709,170.8
34.6078,170.46
34.61852,170.42
34.62923,170.74
34.63995,170.68
34.65066,170.56
34.66138,170.54
34.6721,170.58
34.68281,170.48
34.69353,170.56
34.70424,170.38
34.71496,170.6
34.72568,170.72
34.73639,170.7
34.74711,170.62
34.75782,170.72
34.76854,170.5
34.77925,170.52
34.78997,170.6
34.80069,170.48
34.8114,170.3
34.82212,170.4
34.83283,170.68
34.84355,170.44
34.85426,170.5
34.86498,170.7
34.8757,170.76
34.88641,170.76
34.89713,170.62
34.90784,170.4
34.91856,170.42
34.92928,170.6
34.93999,170.64
34.95071,170.58
34.96142,170.52
34.97214,170.7
34.98285,170.46
34.99357,170.46
35.00429,170.62
35.015,170.58
35.02572,170.64
35.03643,170.74
35.04715,170.5
35.05787,170.42
35.06858,170.4
35.0793,170.5
35.09001,170.5
35.10073,170.2
35.11144,170.32
35.12216,170.72
35.13288,170.82
35.14359,170.78
35.15431,170.52
35.16502,170.56
35.17574,170.48
35.18646,170.62
35.19717,170.56
35.20789,170.4
35.2186,170.58
35.22932,170.74
35.24003,170.62
35.25075,170.72
35.26147,170.72
35.27218,171.0
35.2829,170.68
35.29361,170.58
35.30433,170.96
35.31505,170.66
35.32576,170.68
35.33648,170.58
35.34719,170.62
35.35791,170.74
35.36862,170.6
35.37934,170.86
35.39006,170.94
35.40077,170.9
35.41149,170.72
35.4222,170.54
35.43292,170.6
35.44363,170.7
35.45435,170.78
35.46507,170.86
35.47578,170.82
35.4865,170.64
35.49721,170.68
35.50793,170.76
35.51865,170.9
35.52936,171.14
35.54008,171.08
35.55079,171.22
35.56151,171.08
35.57222,171.06
35.58294,170.86
35.59366,171.04
35.60437,171.56
35.61509,171.52
35.6258,171.68
35.63652,172.12
35.64724,172.46
35.65795,172.59
35.66867,173.0
35.67938,173.33
35.6901,173.66
35.70081,173.99
35.71153,174.07
35.72225,173.84
35.73296,173.56
35.74368,173.5
35.75439,173.08
35.76511,173.14
35.77583,173.0
35.78654,172.97
35.79726,173.1
35.80797,173.12
35.81869,173.19
35.8294,173.0
35.84012,172.84
35.85084,172.61
35.86155,172.16
35.87227,171.89
35.88298,171.59
35.8937,171.46
35.90441,171.22
35.91513,171.08
35.92585,170.76
35.93656,170.62
35.94728,170.74
35.95799,170.84
35.96871,170.86
35.97943,170.5
35.99014,170.7
36.00086,170.46
36.01157,170.8
36.02229,170.96
36.033,170.74
36.04372,170.72
36.05444,170.62
36.06515,170.78
36.07587,170.92
36.08658,170.82
36.0973,170.48
36.10802,170.6
36.11873,170.66
36.12945,170.58
36.14016,170.56
36.15088,170.52
36.16159,170.48
36.17231,170.6
36.18303,170.72
36.19374,170.62
36.20446,170.26
36.21517,170.66
36.22589,170.8
36.23661,170.62
36.24732,170.5
36.25804,170.52
36.26875,170.46
36.27947,170.76
36.29018,170.74
36.3009,170.5
36.31162,170.7
36.32233,170.76
36.33305,170.66
36.34376,170.84
36.35448,170.86
36.3652,170.82
36.37591,170.82
36.38663,170.9
36.39734,171.04
36.40806,170.76
36.41877,171.12
36.42949,171.24
36.44021,171.3
36.45092,171.24
36.46164,171.0
36.47235,171.1
36.48307,171.22
36.49378,171.22
36.5045,170.96
36.51522,171.28
36.52593,171.14
36.53665,171.04
36.54736,171.28
36.55808,171.34
36.5688,171.42
36.57951,171.36
36.59023,171.2
36.60094,171.2
36.61166,171.46
36.62237,171.44
36.63309,170.98
36.64381,170.9
36.65452,171.06
36.66524,170.82
36.67595,170.9
36.68667,170.84
36.69739,170.98
36.7081,170.98
36.71882,170.82
36.72953,170.6
36.74025,170.72
36.75096,170.54
36.76168,170.66
36.7724,170.58
36.78311,170.62
36.79383,170.66
36.80454,170.68
36.81526,170.7
36.82598,170.8
36.83669,170.58
36.84741,170.48
36.85812,170.34
36.86884,170.58
36.87955,170.62
36.89027,170.74
36.90099,170.66
36.9117,170.7
36.92242,170.44
36.93313,170.46
36.94385,170.4
36.95456,170.52
36.96528,170.8
36.976,170.5
36.98671,170.36
36.99743,170.36
37.00814,170.42
37.01886,170.58
37.02958,170.46
37.04029,170.38
37.05101,170.6
37.06172,170.7
37.07244,170.6
37.08315,170.44
37.09387,170.54
37.10459,170.68
37.1153,170.68
37.12602,170.66
37.13673,170.6
37.14745,170.78
37.15817,170.58
37.16888,170.6
37.1796,170.56
37.19031,170.46
37.20103,170.38
37.21174,170.44
37.22246,170.56
37.23318,170.6
37.24389,170.64
37.25461,170.68
37.26532,170.62
37.27604,170.46
37.28676,170.4
37.29747,170.62
37.30819,170.54
37.3189,170.5
37.32962,170.82
37.34033,170.78
37.35105,170.72
37.36177,170.68
37.37248,170.6
37.3832,170.8
37.39391,170.92
37.40463,170.64
37.41535,170.8
37.42606,170.7
37.43678,171.16
37.44749,171.06
37.45821,170.96
37.46892,170.88
37.47964,170.86
37.49036,171.14
37.50107,171.2
37.51179,171.04
37.5225,171.06
37.53322,170.96
37.54393,170.92
37.55465,170.94
37.56537,170.9
37.57608,170.98
37.5868,170.96
37.59751,170.82
37.60823,170.94
37.61895,171.08
37.62966,170.94
37.64038,170.84
37.65109,170.7
37.66181,170.54
37.67252,170.64
37.68324,170.82
37.69396,170.78
37.70467,170.72
37.71539,170.72
37.7261,170.84
37.73682,170.84
37.74754,170.78
37.75825,170.84
37.76897,170.96
37.77968,170.8
37.7904,170.72
37.80111,170.72
37.81183,170.84
37.82255,170.8
37.83326,171.16
37.84398,171.42
37.85469,171.42
37.86541,170.94
37.87613,171.24
37.88684,171.42
37.89756,171.48
37.90827,171.36
37.91899,171.67
37.9297,171.75
37.94042,171.8
37.95114,172.08
37.96185,172.37
37.97257,172.6
37.98328,172.79
37.994,173.17
38.00471,173.55
38.01543,173.96
38.02615,174.24
38.03686,174.34
38.04758,174.43
38.05829,174.43
38.06901,174.34
38.07973,174.28
38.09044,174.16
